customer_id,signup_date,acquisition_channel,customer_email,country,city
C03669,2023-12-21,Email,cust3669@example.com,US,Sydney
C03670,2023-09-14,Organic Search,cust3670@example.com,UK,London
C03671,2023-07-26,Email,cust3671@example.com,US,London
C03672,2024-03-15,Organic Search,cust3672@example.com,US,Delhi
C03673,2024-08-05,Paid Search,cust3673@example.com,IN,Sydney
C03674,2023-10-01,Paid Search,cust3674@example.com,UK,Delhi
C03675,2023-08-07,Direct,cust3675@example.com,CA,Pune
C03676,2024-04-21,Organic Search,,CA,Delhi
C03677,2023-10-14,Social Ads,,IN,Toronto
C03678,2023-02-18,Organic Search,cust3678@example.com,IN,Sydney
C03679,2023-10-11,Organic Search,cust3679@example.com,IN,Sydney
C03680,2024-09-12,Organic Search,cust3680@example.com,US,Bangalore
C03681,2023-03-10,Email,cust3681@example.com,US,Bangalore
C03682,2023-11-11,Organic Search,cust3682@example.com,IN,Sydney
C03683,2023-02-26,Influencer,cust3683@example.com,IN,Bangalore
C03684,2023-11-07,Organic Search,cust3684@example.com,IN,London
C03685,2024-10-08,Email,cust3685@example.com,IN,Sydney
C03686,2024-10-26,Email,cust3686@example.com,IN,Toronto
C03687,2024-03-04,Influencer,cust3687@example.com,UK,Delhi
C03688,2023-04-28,Organic Search,cust3688@example.com,US,Pune
C03689,2023-02-25,Email,cust3689@example.com,IN,Pune
C03690,2024-06-02,Paid Search,cust3690@example.com,US,Mumbai
C03691,2024-11-06,Organic Search,cust3691@example.com,IN,Sydney
C03692,2023-12-21,Influencer,cust3692@example.com,IN,Pune
C03693,2024-07-20,Direct,cust3693@example.com,IN,Bangalore
C03694,2024-04-01,Influencer,cust3694@example.com,US,Sydney
C03695,2024-01-21,Paid Search,cust3695@example.com,US,Delhi
C03696,2024-08-13,Email,cust3696@example.com,IN,Toronto
C03697,2023-12-28,Influencer,cust3697@example.com,IN,Mumbai
C03698,2023-11-02,Organic Search,cust3698@example.com,IN,Bangalore
C03699,2023-12-18,Email,cust3699@example.com,UK,London
C03700,2023-07-28,Email,cust3700@example.com,US,Bangalore
C03701,2024-01-28,Email,cust3701@example.com,UK,Mumbai
C03702,2023-03-31,Paid Search,cust3702@example.com,IN,Pune
C03703,2023-03-04,Direct,cust3703@example.com,IN,Toronto
C03704,2023-09-04,Direct,cust3704@example.com,UK,London
C03705,2024-06-28,Email,cust3705@example.com,UK,Mumbai
C03706,2024-02-14,Organic Search,cust3706@example.com,IN,NYC
C03707,2023-01-03,Email,cust3707@example.com,US,Toronto
C03708,2024-10-23,Influencer,cust3708@example.com,IN,Toronto
C03709,2024-05-28,Email,cust3709@example.com,CA,Bangalore
C03710,2023-07-04,Influencer,cust3710@example.com,IN,Mumbai
C03711,2023-01-10,Influencer,cust3711@example.com,UK,Mumbai
C03712,2024-04-26,Email,cust3712@example.com,IN,Delhi
C03713,2024-03-19,Organic Search,cust3713@example.com,UK,NYC
C03714,2023-11-12,Email,cust3714@example.com,AU,NYC
C03715,2023-06-09,Direct,cust3715@example.com,US,NYC
C03716,2023-12-07,Paid Search,cust3716@example.com,IN,NYC
C03717,2024-05-23,Social Ads,cust3717@example.com,IN,Bangalore
C03718,2023-09-16,Direct,cust3718@example.com,AU,Pune
C03719,2024-07-24,Paid Search,cust3719@example.com,CA,Toronto
C03720,2023-04-09,Paid Search,cust3720@example.com,US,Pune
C03721,2023-09-03,Direct,cust3721@example.com,US,Toronto
C03722,2024-05-19,Paid Search,cust3722@example.com,IN,Bangalore
C03723,2024-07-02,Paid Search,cust3723@example.com,IN,Delhi
C03724,2023-03-19,Organic Search,cust3724@example.com,CA,Pune
C03725,2023-02-16,Direct,cust3725@example.com,US,NYC
C03726,2023-04-12,Direct,cust3726@example.com,US,Toronto
C03727,2023-09-02,Organic Search,cust3727@example.com,IN,London
C03728,2023-09-29,Paid Search,cust3728@example.com,IN,Bangalore
C03729,2024-10-07,Organic Search,cust3729@example.com,CA,Mumbai
C03730,2023-08-11,Email,cust3730@example.com,UK,NYC
C03731,2023-07-15,Social Ads,cust3731@example.com,US,London
C03732,2024-11-21,Paid Search,cust3732@example.com,UK,Toronto
C03733,2023-11-04,Social Ads,cust3733@example.com,US,Pune
C03734,2023-12-02,Email,cust3734@example.com,UK,Toronto
C03735,2023-12-25,Paid Search,cust3735@example.com,CA,NYC
C03736,2024-01-06,Paid Search,cust3736@example.com,US,Mumbai
C03737,2024-10-24,Paid Search,cust3737@example.com,IN,Bangalore
C03738,2023-12-18,Paid Search,cust3738@example.com,IN,Delhi
C03739,2024-03-02,Paid Search,,CA,Sydney
C03740,2023-05-24,Organic Search,cust3740@example.com,AU,Delhi
C03741,2023-08-28,Organic Search,cust3741@example.com,AU,Bangalore
C03742,2023-08-21,Influencer,cust3742@example.com,AU,London
C03743,2023-04-15,Direct,cust3743@example.com,US,London
C03744,2024-07-20,Organic Search,cust3744@example.com,IN,Toronto
C03745,2024-10-07,Organic Search,cust3745@example.com,US,Sydney
C03746,2024-02-15,Influencer,cust3746@example.com,UK,Mumbai
C03747,2023-07-11,Social Ads,cust3747@example.com,US,London
C03748,2024-02-12,Email,cust3748@example.com,IN,Pune
C03749,2023-04-09,Paid Search,cust3749@example.com,US,London
C03750,2024-03-03,Paid Search,cust3750@example.com,IN,Mumbai
C03751,2023-12-01,Email,cust3751@example.com,IN,Pune
C03752,2024-05-01,Direct,cust3752@example.com,UK,Delhi
C03753,2024-09-10,Email,cust3753@example.com,IN,Mumbai
C03754,2024-03-19,Influencer,cust3754@example.com,US,Sydney
C03755,2024-08-18,Social Ads,cust3755@example.com,US,NYC
C03756,2023-04-02,Email,cust3756@example.com,US,Bangalore
C03757,2024-07-08,Email,cust3757@example.com,US,Sydney
C03758,2024-04-18,Email,cust3758@example.com,US,NYC
C03759,2023-06-26,Paid Search,cust3759@example.com,US,Delhi
C03760,2024-01-05,Influencer,cust3760@example.com,CA,Delhi
C03761,2024-05-25,Email,cust3761@example.com,AU,Sydney
C03762,2024-04-21,Social Ads,cust3762@example.com,IN,Mumbai
C03763,2023-03-18,Email,cust3763@example.com,IN,Pune
C03764,2024-05-24,Social Ads,cust3764@example.com,IN,Pune
C03765,2023-03-15,Influencer,cust3765@example.com,IN,Bangalore
C03766,2023-04-25,Social Ads,cust3766@example.com,AU,Mumbai
C03767,2024-07-10,Organic Search,cust3767@example.com,UK,Bangalore
C03768,2023-01-21,Paid Search,cust3768@example.com,UK,Pune
C03769,2023-08-18,Influencer,cust3769@example.com,US,Pune
C03770,2023-06-21,Influencer,cust3770@example.com,CA,Delhi
C03771,2023-11-08,Organic Search,cust3771@example.com,UK,NYC
C03772,2023-01-13,Email,cust3772@example.com,IN,Delhi
C03773,2024-10-27,Organic Search,cust3773@example.com,US,Pune
C03774,2024-10-11,Organic Search,cust3774@example.com,UK,Bangalore
C03775,2024-01-24,Influencer,cust3775@example.com,UK,London
C03776,2024-02-29,Paid Search,cust3776@example.com,IN,Delhi
C03777,2023-01-12,Organic Search,cust3777@example.com,AU,London
C03778,2024-02-07,Organic Search,cust3778@example.com,IN,Pune
C03779,2024-08-21,Organic Search,cust3779@example.com,IN,Sydney
C03780,2024-07-17,Paid Search,cust3780@example.com,IN,Mumbai
C03781,2023-05-15,Influencer,cust3781@example.com,CA,Bangalore
C03782,2023-01-31,Organic Search,cust3782@example.com,IN,Mumbai
C03783,2024-11-24,Influencer,cust3783@example.com,US,Mumbai
C03784,2023-04-17,Direct,cust3784@example.com,US,Mumbai
C03785,2024-05-13,Organic Search,cust3785@example.com,US,London
C03786,2024-09-01,Organic Search,cust3786@example.com,CA,Mumbai
C03787,2024-06-25,Influencer,cust3787@example.com,US,Bangalore
C03788,2024-10-27,Influencer,cust3788@example.com,IN,NYC
C03789,2023-07-17,Paid Search,cust3789@example.com,IN,Bangalore
C03790,2024-02-02,Social Ads,cust3790@example.com,US,Toronto
C03791,2024-09-04,Direct,cust3791@example.com,IN,Sydney
C03792,2024-10-21,Paid Search,cust3792@example.com,US,NYC
C03793,2024-09-07,Organic Search,cust3793@example.com,UK,Mumbai
C03794,2024-08-09,Email,cust3794@example.com,IN,NYC
C03795,2023-08-17,Organic Search,cust3795@example.com,CA,Mumbai
C03796,2024-07-08,Paid Search,cust3796@example.com,IN,NYC
C03797,2023-04-26,Organic Search,cust3797@example.com,US,Mumbai
C03798,2023-10-16,Organic Search,cust3798@example.com,IN,NYC
C03799,2023-10-30,Influencer,cust3799@example.com,IN,Toronto
C03800,2024-03-16,Direct,cust3800@example.com,IN,Delhi
C03801,2023-09-06,Organic Search,cust3801@example.com,IN,Toronto
C03802,2023-07-09,Email,cust3802@example.com,AU,London
C03803,2023-10-18,Organic Search,cust3803@example.com,UK,London
C03804,2024-03-14,Organic Search,cust3804@example.com,UK,Delhi
C03805,2023-09-02,Email,cust3805@example.com,IN,London
C03806,2024-10-28,Organic Search,cust3806@example.com,IN,NYC
C03807,2024-08-03,Paid Search,cust3807@example.com,CA,Sydney
C03808,2024-07-19,Paid Search,cust3808@example.com,IN,Mumbai
C03809,2023-02-24,Email,cust3809@example.com,IN,NYC
C03810,2024-07-31,Influencer,cust3810@example.com,IN,Mumbai
C03811,2023-07-14,Direct,cust3811@example.com,IN,London
C03812,2023-03-31,Organic Search,cust3812@example.com,US,Delhi
C03813,2023-08-11,Direct,cust3813@example.com,CA,London
C03814,2023-03-28,Email,cust3814@example.com,US,London
C03815,2024-05-09,Paid Search,cust3815@example.com,AU,Toronto
C03816,2024-07-23,Social Ads,cust3816@example.com,IN,NYC
C03817,2023-11-27,Email,cust3817@example.com,IN,Mumbai
C03818,2023-12-26,Influencer,cust3818@example.com,IN,Mumbai
C03819,2024-05-14,Organic Search,cust3819@example.com,IN,NYC
C03820,2023-09-21,Influencer,cust3820@example.com,IN,London
C03821,2023-10-28,Organic Search,cust3821@example.com,IN,Sydney
C03822,2023-05-25,Email,cust3822@example.com,US,London
C03823,2023-08-27,Social Ads,cust3823@example.com,US,Bangalore
C03824,2024-03-14,Direct,cust3824@example.com,IN,Pune
C03825,2024-03-05,Email,cust3825@example.com,CA,London
C03826,2023-04-22,Email,cust3826@example.com,CA,Sydney
C03827,2023-04-27,Paid Search,cust3827@example.com,UK,Bangalore
C03828,2024-09-12,Email,cust3828@example.com,IN,Bangalore
C03829,2023-02-01,Social Ads,cust3829@example.com,IN,London
C03830,2023-02-08,Organic Search,cust3830@example.com,IN,Delhi
C03831,2023-10-21,Paid Search,cust3831@example.com,US,Mumbai
C03832,2023-03-25,Organic Search,cust3832@example.com,CA,Delhi
C03833,2024-06-30,Direct,cust3833@example.com,US,Toronto
C03834,2024-01-07,Social Ads,cust3834@example.com,CA,NYC
C03835,2024-09-02,Email,cust3835@example.com,IN,Bangalore
C03836,2024-05-16,Direct,cust3836@example.com,IN,NYC
C03837,2023-10-04,Paid Search,cust3837@example.com,US,NYC
C03838,2024-10-16,Paid Search,cust3838@example.com,IN,Bangalore
C03839,2023-05-28,Paid Search,cust3839@example.com,IN,Delhi
C03840,2023-03-22,Organic Search,cust3840@example.com,UK,Delhi
C03841,2023-09-15,Direct,cust3841@example.com,IN,Sydney
C03842,2023-12-09,Organic Search,cust3842@example.com,IN,Pune
C03843,2023-04-01,Direct,cust3843@example.com,US,Sydney
C03844,2024-05-12,Influencer,cust3844@example.com,US,Pune
C03845,2024-03-08,Email,cust3845@example.com,IN,Mumbai
C03846,2024-07-17,Social Ads,cust3846@example.com,CA,NYC
C03847,2024-01-08,Organic Search,cust3847@example.com,AU,Mumbai
C03848,2023-08-13,Social Ads,cust3848@example.com,IN,Pune
C03849,2023-06-21,Organic Search,cust3849@example.com,IN,Bangalore
C03850,2023-11-25,Organic Search,cust3850@example.com,CA,Bangalore
C03851,2023-04-14,Organic Search,cust3851@example.com,IN,Sydney
C03852,2023-09-14,Email,cust3852@example.com,US,Delhi
C03853,2023-11-04,Direct,cust3853@example.com,IN,Sydney
C03854,2023-04-05,Email,cust3854@example.com,IN,Toronto
C03855,2024-08-19,Influencer,cust3855@example.com,IN,Toronto
C03856,2023-09-15,Influencer,cust3856@example.com,US,Sydney
C03857,2024-06-16,Influencer,cust3857@example.com,AU,Toronto
C03858,2023-12-24,Organic Search,cust3858@example.com,CA,Mumbai
C03859,2023-07-10,Paid Search,cust3859@example.com,US,London
C03860,2023-12-13,Email,cust3860@example.com,US,Toronto
C03861,2023-05-26,Direct,cust3861@example.com,AU,London
C03862,2024-09-19,Paid Search,cust3862@example.com,IN,Pune
C03863,2024-10-31,Influencer,cust3863@example.com,US,Pune
C03864,2024-02-10,Influencer,cust3864@example.com,US,Toronto
C03865,2024-05-05,Paid Search,cust3865@example.com,CA,London
C03866,2024-08-24,Email,cust3866@example.com,IN,Toronto
C03867,2024-09-09,Paid Search,cust3867@example.com,AU,Toronto
C03868,2023-03-01,Paid Search,cust3868@example.com,UK,Sydney
C03869,2023-04-14,Direct,cust3869@example.com,UK,Sydney
C03870,2024-06-05,Organic Search,cust3870@example.com,US,Sydney
C03871,2023-11-07,Organic Search,cust3871@example.com,AU,Toronto
C03872,2024-10-06,Influencer,cust3872@example.com,UK,Sydney
C03873,2024-03-30,Social Ads,cust3873@example.com,CA,Bangalore
C03874,2024-05-16,Social Ads,cust3874@example.com,IN,Delhi
C03875,2023-09-24,Organic Search,cust3875@example.com,IN,Bangalore
C03876,2023-12-16,Social Ads,cust3876@example.com,IN,Toronto
C03877,2023-09-29,Organic Search,cust3877@example.com,IN,Toronto
C03878,2024-11-17,Paid Search,cust3878@example.com,CA,Mumbai
C03879,2024-01-09,Organic Search,cust3879@example.com,IN,Mumbai
C03880,2023-12-11,Organic Search,cust3880@example.com,US,NYC
C03881,2023-09-23,Email,cust3881@example.com,IN,Delhi
C03882,2023-05-16,Organic Search,cust3882@example.com,IN,London
C03883,2023-12-30,Organic Search,cust3883@example.com,IN,London
C03884,2024-08-23,Direct,cust3884@example.com,US,NYC
C03885,2024-06-18,Email,cust3885@example.com,IN,Mumbai
C03886,2023-05-17,Email,cust3886@example.com,US,Mumbai
C03887,2023-10-30,Paid Search,cust3887@example.com,IN,Sydney
C03888,2023-01-30,Organic Search,cust3888@example.com,CA,Delhi
C03889,2023-08-28,Paid Search,cust3889@example.com,IN,Mumbai
C03890,2024-03-10,Email,cust3890@example.com,IN,London
C03891,2024-04-07,Influencer,cust3891@example.com,IN,Toronto
C03892,2023-05-18,Social Ads,cust3892@example.com,IN,Delhi
C03893,2023-08-10,Direct,cust3893@example.com,UK,London
C03894,2023-01-29,Influencer,cust3894@example.com,CA,NYC
C03895,2024-02-03,Organic Search,cust3895@example.com,US,Mumbai
C03896,2023-10-30,Influencer,cust3896@example.com,IN,Pune
C03897,2023-07-13,Paid Search,cust3897@example.com,IN,Pune
C03898,2024-10-05,Organic Search,cust3898@example.com,CA,Delhi
C03899,2023-03-21,Organic Search,cust3899@example.com,IN,Sydney
C03900,2023-03-31,Email,cust3900@example.com,UK,Sydney
C03901,2024-02-07,Email,cust3901@example.com,UK,Bangalore
C03902,2024-11-10,Organic Search,cust3902@example.com,US,London
C03903,2024-07-27,Organic Search,cust3903@example.com,US,Bangalore
C03904,2023-05-17,Paid Search,cust3904@example.com,US,Bangalore
C03905,2023-02-07,Email,cust3905@example.com,IN,Mumbai
C03906,2023-06-09,Organic Search,cust3906@example.com,IN,Delhi
C03907,2024-04-14,Direct,cust3907@example.com,IN,Delhi
C03908,2024-04-21,Paid Search,cust3908@example.com,IN,NYC
C03909,2023-05-15,Email,cust3909@example.com,IN,Bangalore
C03910,2023-07-04,Organic Search,,AU,Pune
C03911,2023-08-09,Email,cust3911@example.com,IN,London
C03912,2024-10-10,Direct,cust3912@example.com,IN,Bangalore
C03913,2023-03-25,Organic Search,cust3913@example.com,IN,Mumbai
C03914,2024-08-02,Paid Search,cust3914@example.com,AU,Pune
C03915,2023-08-03,Direct,cust3915@example.com,IN,Mumbai
C03916,2023-10-25,Organic Search,cust3916@example.com,IN,Toronto
C03917,2024-04-05,Email,cust3917@example.com,US,NYC
C03918,2023-05-01,Email,cust3918@example.com,IN,Delhi
C03919,2024-04-15,Organic Search,cust3919@example.com,IN,Sydney
C03920,2024-10-27,Organic Search,cust3920@example.com,IN,Pune
C03921,2024-08-22,Email,cust3921@example.com,CA,London
C03922,2023-06-05,Organic Search,cust3922@example.com,IN,Toronto
C03923,2023-11-19,Direct,cust3923@example.com,IN,Bangalore
C03924,2023-01-10,Email,cust3924@example.com,UK,Bangalore
C03925,2023-04-30,Direct,cust3925@example.com,US,Pune
C03926,2024-09-13,Email,cust3926@example.com,IN,Pune
C03927,2024-08-24,Email,cust3927@example.com,CA,Toronto
C03928,2023-10-04,Influencer,cust3928@example.com,IN,NYC
C03929,2023-06-16,Influencer,cust3929@example.com,IN,Mumbai
C03930,2024-05-30,Direct,cust3930@example.com,IN,Bangalore
C03931,2024-04-20,Direct,cust3931@example.com,IN,Toronto
C03932,2023-10-13,Social Ads,cust3932@example.com,CA,Pune
C03933,2023-09-26,Email,cust3933@example.com,US,Sydney
C03934,2023-08-29,Social Ads,cust3934@example.com,IN,NYC
C03935,2024-06-29,Social Ads,cust3935@example.com,IN,Pune
C03936,2023-02-11,Paid Search,cust3936@example.com,US,Bangalore
C03937,2023-04-12,Email,cust3937@example.com,IN,NYC
C03938,2024-04-14,Email,cust3938@example.com,US,Mumbai
C03939,2023-04-29,Social Ads,cust3939@example.com,IN,Mumbai
C03940,2023-02-11,Email,cust3940@example.com,IN,Bangalore
C03941,2023-05-25,Social Ads,cust3941@example.com,US,Sydney
C03942,2023-12-29,Organic Search,cust3942@example.com,IN,Delhi
C03943,2024-01-10,Paid Search,cust3943@example.com,US,NYC
C03944,2023-07-13,Email,cust3944@example.com,CA,NYC
C03945,2023-06-06,Email,cust3945@example.com,US,Mumbai
C03946,2023-08-05,Influencer,cust3946@example.com,IN,Bangalore
C03947,2024-02-05,Social Ads,cust3947@example.com,IN,Bangalore
C03948,2024-03-30,Paid Search,cust3948@example.com,IN,Sydney
C03949,2023-12-09,Social Ads,cust3949@example.com,CA,Toronto
C03950,2024-06-19,Organic Search,cust3950@example.com,IN,Toronto
C03951,2024-11-04,Email,cust3951@example.com,US,Toronto
C03952,2023-06-23,Social Ads,cust3952@example.com,IN,Bangalore
C03953,2023-09-20,Organic Search,cust3953@example.com,UK,Sydney
C03954,2024-01-13,Email,cust3954@example.com,IN,Mumbai
C03955,2024-02-29,Email,cust3955@example.com,IN,Sydney
C03956,2023-05-09,Influencer,cust3956@example.com,IN,Sydney
C03957,2023-08-19,Paid Search,cust3957@example.com,IN,London
C03958,2023-01-20,Email,cust3958@example.com,UK,NYC
C03959,2023-05-10,Organic Search,cust3959@example.com,US,Pune
C03960,2024-04-30,Direct,cust3960@example.com,CA,Delhi
C03961,2023-09-19,Direct,cust3961@example.com,IN,Mumbai
C03962,2023-04-06,Direct,cust3962@example.com,US,Mumbai
C03963,2023-10-31,Social Ads,cust3963@example.com,US,Toronto
C03964,2024-03-15,Email,cust3964@example.com,UK,NYC
C03965,2024-09-09,Influencer,cust3965@example.com,US,Pune
C03966,2023-07-29,Organic Search,cust3966@example.com,US,NYC
C03967,2023-04-14,Email,cust3967@example.com,US,Sydney
C03968,2023-02-15,Paid Search,cust3968@example.com,CA,Toronto
C03969,2024-04-21,Paid Search,cust3969@example.com,IN,Mumbai
C03970,2023-05-31,Paid Search,cust3970@example.com,IN,Mumbai
C03971,2023-10-15,Email,cust3971@example.com,CA,Delhi
C03972,2024-07-17,Paid Search,cust3972@example.com,IN,Toronto
C03973,2023-06-12,Paid Search,cust3973@example.com,IN,Bangalore
C03974,2024-02-21,Direct,cust3974@example.com,US,NYC
C03975,2023-05-14,Email,cust3975@example.com,IN,London
C03976,2023-04-12,Paid Search,cust3976@example.com,IN,London
C03977,2023-04-23,Direct,cust3977@example.com,UK,Toronto
C03978,2024-09-24,Organic Search,cust3978@example.com,UK,Bangalore
C03979,2024-04-19,Email,cust3979@example.com,AU,Sydney
C03980,2023-05-14,Organic Search,cust3980@example.com,IN,London
C03981,2023-09-11,Social Ads,cust3981@example.com,US,Sydney
C03982,2023-06-21,Social Ads,cust3982@example.com,UK,Bangalore
C03983,2023-09-19,Organic Search,cust3983@example.com,UK,Toronto
C03984,2023-10-08,Direct,cust3984@example.com,AU,London
C03985,2023-04-06,Influencer,cust3985@example.com,UK,Mumbai
C03986,2024-02-16,Influencer,cust3986@example.com,US,Delhi
C03987,2024-05-05,Organic Search,cust3987@example.com,UK,Pune
C03988,2023-07-07,Paid Search,cust3988@example.com,IN,NYC
C03989,2023-04-21,Organic Search,cust3989@example.com,UK,Delhi
C03990,2023-08-16,Organic Search,cust3990@example.com,UK,Bangalore
C03991,2023-07-15,Paid Search,cust3991@example.com,IN,Bangalore
C03992,2023-09-29,Email,cust3992@example.com,IN,Sydney
C03993,2024-10-13,Email,cust3993@example.com,IN,Sydney
C03994,2023-07-13,Paid Search,cust3994@example.com,UK,Bangalore
C03995,2024-10-01,Paid Search,cust3995@example.com,US,NYC
C03996,2023-02-01,Email,cust3996@example.com,IN,Mumbai
C03997,2023-03-19,Organic Search,cust3997@example.com,UK,Sydney
C03998,2024-08-17,Paid Search,cust3998@example.com,IN,Delhi
C03999,2024-01-21,Email,cust3999@example.com,AU,London
C04000,2023-12-25,Organic Search,cust4000@example.com,IN,Pune
C04001,2024-08-04,Email,cust4001@example.com,US,Sydney
C04002,2024-07-24,Direct,cust4002@example.com,UK,Delhi
C04003,2024-06-27,Direct,cust4003@example.com,AU,NYC
C04004,2023-10-11,Organic Search,cust4004@example.com,AU,Pune
C04005,2023-10-09,Email,cust4005@example.com,US,Toronto
C04006,2024-02-05,Organic Search,cust4006@example.com,AU,Mumbai
C04007,2024-11-24,Email,cust4007@example.com,IN,London
C04008,2023-03-26,Direct,cust4008@example.com,AU,NYC
C04009,2023-05-04,Influencer,cust4009@example.com,IN,NYC
C04010,2024-06-21,Social Ads,cust4010@example.com,IN,Sydney
C04011,2023-09-07,Email,cust4011@example.com,US,NYC
C04012,2024-08-19,Direct,cust4012@example.com,IN,Sydney
C04013,2023-07-01,Influencer,cust4013@example.com,AU,London
C04014,2024-08-19,Email,cust4014@example.com,UK,Bangalore
C04015,2024-07-25,Social Ads,cust4015@example.com,AU,Pune
C04016,2023-02-09,Paid Search,cust4016@example.com,CA,Bangalore
C04017,2024-01-10,Organic Search,cust4017@example.com,CA,Sydney
C04018,2023-11-07,Direct,cust4018@example.com,US,Pune
C04019,2023-07-21,Organic Search,cust4019@example.com,IN,London
C04020,2023-01-02,Social Ads,cust4020@example.com,IN,Mumbai
C04021,2023-12-17,Direct,cust4021@example.com,IN,Sydney
C04022,2024-06-28,Email,cust4022@example.com,CA,Mumbai
C04023,2024-11-27,Organic Search,cust4023@example.com,IN,NYC
C04024,2024-04-22,Email,cust4024@example.com,IN,Pune
C04025,2023-07-26,Organic Search,cust4025@example.com,IN,Pune
C04026,2024-06-24,Organic Search,cust4026@example.com,US,NYC
C04027,2023-06-19,Paid Search,cust4027@example.com,AU,NYC
C04028,2023-05-10,Influencer,cust4028@example.com,IN,Mumbai
C04029,2024-02-21,Direct,cust4029@example.com,US,London
C04030,2023-02-27,Direct,cust4030@example.com,AU,Bangalore
C04031,2024-07-29,Email,cust4031@example.com,IN,Sydney
C04032,2023-03-28,Paid Search,cust4032@example.com,UK,Bangalore
C04033,2024-11-23,Paid Search,cust4033@example.com,UK,Mumbai
C04034,2024-01-16,Organic Search,cust4034@example.com,IN,Pune
C04035,2024-09-15,Direct,cust4035@example.com,US,Pune
C04036,2023-02-08,Organic Search,cust4036@example.com,AU,Bangalore
C04037,2024-11-21,Paid Search,cust4037@example.com,UK,Pune
C04038,2023-12-08,Email,cust4038@example.com,AU,London
C04039,2023-03-01,Paid Search,cust4039@example.com,IN,Pune
C04040,2023-04-09,Social Ads,cust4040@example.com,US,Bangalore
C04041,2024-04-19,Email,cust4041@example.com,AU,Sydney
C04042,2023-02-16,Email,cust4042@example.com,UK,NYC
C04043,2024-09-08,Email,cust4043@example.com,IN,London
C04044,2023-01-12,Organic Search,cust4044@example.com,UK,London
C04045,2024-09-09,Email,cust4045@example.com,AU,Delhi
C04046,2024-01-28,Social Ads,cust4046@example.com,IN,Toronto
C04047,2023-02-10,Organic Search,cust4047@example.com,IN,Delhi
C04048,2023-01-24,Influencer,cust4048@example.com,CA,NYC
C04049,2023-07-12,Email,cust4049@example.com,IN,Toronto
C04050,2023-07-30,Email,cust4050@example.com,IN,Toronto
C04051,2023-11-03,Organic Search,cust4051@example.com,US,Bangalore
C04052,2023-12-09,Paid Search,cust4052@example.com,US,Pune
C04053,2023-07-28,Organic Search,,IN,London
C04054,2023-09-05,Organic Search,cust4054@example.com,IN,NYC
C04055,2024-05-29,Social Ads,cust4055@example.com,IN,Sydney
C04056,2024-09-02,Email,cust4056@example.com,IN,Sydney
C04057,2024-03-27,Email,cust4057@example.com,US,Bangalore
C04058,2023-12-10,Direct,cust4058@example.com,IN,Pune
C04059,2023-11-04,Direct,cust4059@example.com,US,NYC
C04060,2023-10-29,Influencer,cust4060@example.com,UK,London
C04061,2024-04-30,Email,cust4061@example.com,UK,Toronto
C04062,2023-03-02,Paid Search,cust4062@example.com,US,Mumbai
C04063,2023-02-02,Paid Search,cust4063@example.com,UK,Sydney
C04064,2023-04-07,Direct,cust4064@example.com,IN,NYC
C04065,2023-12-16,Influencer,cust4065@example.com,UK,London
C04066,2024-06-17,Direct,cust4066@example.com,CA,London
C04067,2023-03-08,Paid Search,cust4067@example.com,IN,Delhi
C04068,2023-05-20,Influencer,cust4068@example.com,IN,Pune
C04069,2024-11-10,Organic Search,cust4069@example.com,US,London
C04070,2023-12-30,Organic Search,cust4070@example.com,IN,Pune
C04071,2024-08-18,Influencer,cust4071@example.com,US,Toronto
C04072,2023-08-09,Organic Search,cust4072@example.com,IN,Bangalore
C04073,2024-01-11,Email,cust4073@example.com,IN,Sydney
C04074,2024-04-07,Paid Search,cust4074@example.com,IN,Toronto
C04075,2024-05-14,Paid Search,,AU,Bangalore
C04076,2023-09-03,Paid Search,cust4076@example.com,IN,NYC
C04077,2024-08-25,Organic Search,cust4077@example.com,IN,Mumbai
C04078,2023-03-01,Organic Search,cust4078@example.com,UK,NYC
C04079,2023-02-11,Organic Search,cust4079@example.com,IN,Delhi
C04080,2023-10-01,Email,cust4080@example.com,IN,Delhi
C04081,2024-06-16,Paid Search,cust4081@example.com,US,Sydney
C04082,2023-02-21,Direct,cust4082@example.com,US,Bangalore
C04083,2023-02-24,Organic Search,cust4083@example.com,IN,Toronto
C04084,2023-12-02,Organic Search,cust4084@example.com,UK,Bangalore
C04085,2024-02-14,Social Ads,cust4085@example.com,US,NYC
C04086,2023-12-22,Email,cust4086@example.com,US,Sydney
C04087,2024-01-24,Social Ads,cust4087@example.com,IN,Sydney
C04088,2023-02-04,Influencer,cust4088@example.com,IN,Toronto
C04089,2024-05-10,Paid Search,cust4089@example.com,US,Sydney
C04090,2024-03-01,Social Ads,cust4090@example.com,CA,NYC
C04091,2023-08-11,Organic Search,,CA,Pune
C04092,2024-11-17,Organic Search,cust4092@example.com,UK,Delhi
C04093,2023-03-24,Social Ads,cust4093@example.com,AU,Sydney
C04094,2023-12-20,Organic Search,cust4094@example.com,US,Mumbai
C04095,2023-05-13,Paid Search,cust4095@example.com,IN,Pune
C04096,2024-04-22,Organic Search,cust4096@example.com,US,Sydney
C04097,2024-10-18,Organic Search,cust4097@example.com,AU,Delhi
C04098,2023-04-26,Social Ads,cust4098@example.com,IN,NYC
C04099,2024-03-20,Organic Search,cust4099@example.com,UK,Sydney
C04100,2023-04-29,Organic Search,cust4100@example.com,IN,Toronto
C04101,2024-02-08,Paid Search,cust4101@example.com,US,Sydney
